ConditionName,Outcome,CountryName,Date,SourceName,CountValue
COVID-19,Unspecified,AUSTRALIA,2020-10-08,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2020-10-09,World Health Organization COVID-19 Dashboard,24.0
COVID-19,Unspecified,AUSTRALIA,2020-10-10,World Health Organization COVID-19 Dashboard,23.0
COVID-19,Unspecified,AUSTRALIA,2020-10-11,World Health Organization COVID-19 Dashboard,15.0
COVID-19,Unspecified,AUSTRALIA,2020-10-12,World Health Organization COVID-19 Dashboard,20.0
COVID-19,Unspecified,AUSTRALIA,2020-10-13,World Health Organization COVID-19 Dashboard,22.0
COVID-19,Unspecified,AUSTRALIA,2020-10-14,World Health Organization COVID-19 Dashboard,31.0
COVID-19,Unspecified,AUSTRALIA,2020-10-15,World Health Organization COVID-19 Dashboard,24.0
COVID-19,Unspecified,AUSTRALIA,2020-10-16,World Health Organization COVID-19 Dashboard,21.0
COVID-19,Unspecified,AUSTRALIA,2020-10-17,World Health Organization COVID-19 Dashboard,9.0
COVID-19,Unspecified,AUSTRALIA,2020-10-18,World Health Organization COVID-19 Dashboard,12.0
COVID-19,Unspecified,AUSTRALIA,2020-10-19,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2020-10-20,World Health Organization COVID-19 Dashboard,9.0
COVID-19,Unspecified,AUSTRALIA,2020-10-21,World Health Organization COVID-19 Dashboard,31.0
COVID-19,Unspecified,AUSTRALIA,2020-10-22,World Health Organization COVID-19 Dashboard,14.0
COVID-19,Unspecified,AUSTRALIA,2020-10-23,World Health Organization COVID-19 Dashboard,22.0
COVID-19,Unspecified,AUSTRALIA,2020-10-24,World Health Organization COVID-19 Dashboard,18.0
COVID-19,Unspecified,AUSTRALIA,2020-10-25,World Health Organization COVID-19 Dashboard,15.0
COVID-19,Unspecified,AUSTRALIA,2020-10-26,World Health Organization COVID-19 Dashboard,21.0
COVID-19,Unspecified,AUSTRALIA,2020-10-27,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2020-10-28,World Health Organization COVID-19 Dashboard,14.0
COVID-19,Unspecified,AUSTRALIA,2020-10-29,World Health Organization COVID-19 Dashboard,13.0
COVID-19,Unspecified,AUSTRALIA,2020-10-30,World Health Organization COVID-19 Dashboard,15.0
COVID-19,Unspecified,AUSTRALIA,2020-10-31,World Health Organization COVID-19 Dashboard,13.0
COVID-19,Unspecified,AUSTRALIA,2020-11-01,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2020-11-02,World Health Organization COVID-19 Dashboard,5.0
COVID-19,Unspecified,AUSTRALIA,2020-11-03,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2020-11-04,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2020-11-05,World Health Organization COVID-19 Dashboard,12.0
COVID-19,Unspecified,AUSTRALIA,2020-11-06,World Health Organization COVID-19 Dashboard,11.0
COVID-19,Unspecified,AUSTRALIA,2020-11-07,World Health Organization COVID-19 Dashboard,12.0
COVID-19,Unspecified,AUSTRALIA,2020-11-08,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2020-11-09,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2020-11-10,World Health Organization COVID-19 Dashboard,10.0
COVID-19,Unspecified,AUSTRALIA,2020-11-11,World Health Organization COVID-19 Dashboard,10.0
COVID-19,Unspecified,AUSTRALIA,2020-11-12,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2020-11-13,World Health Organization COVID-19 Dashboard,12.0
COVID-19,Unspecified,AUSTRALIA,2020-11-14,World Health Organization COVID-19 Dashboard,5.0
COVID-19,Unspecified,AUSTRALIA,2020-11-15,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2020-11-16,World Health Organization COVID-19 Dashboard,14.0
COVID-19,Unspecified,AUSTRALIA,2020-11-17,World Health Organization COVID-19 Dashboard,25.0
COVID-19,Unspecified,AUSTRALIA,2020-11-18,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2020-11-19,World Health Organization COVID-19 Dashboard,21.0
COVID-19,Unspecified,AUSTRALIA,2020-11-20,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2020-11-21,World Health Organization COVID-19 Dashboard,5.0
COVID-19,Unspecified,AUSTRALIA,2020-11-22,World Health Organization COVID-19 Dashboard,18.0
COVID-19,Unspecified,AUSTRALIA,2020-11-23,World Health Organization COVID-19 Dashboard,14.0
COVID-19,Unspecified,AUSTRALIA,2020-11-24,World Health Organization COVID-19 Dashboard,14.0
COVID-19,Unspecified,AUSTRALIA,2020-11-25,World Health Organization COVID-19 Dashboard,13.0
COVID-19,Unspecified,AUSTRALIA,2020-11-26,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2020-11-27,World Health Organization COVID-19 Dashboard,13.0
COVID-19,Unspecified,AUSTRALIA,2020-11-28,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2020-11-29,World Health Organization COVID-19 Dashboard,11.0
COVID-19,Unspecified,AUSTRALIA,2020-11-30,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2020-12-01,World Health Organization COVID-19 Dashboard,11.0
COVID-19,Unspecified,AUSTRALIA,2020-12-02,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2020-12-03,World Health Organization COVID-19 Dashboard,11.0
COVID-19,Unspecified,AUSTRALIA,2020-12-04,World Health Organization COVID-19 Dashboard,16.0
COVID-19,Unspecified,AUSTRALIA,2020-12-05,World Health Organization COVID-19 Dashboard,10.0
COVID-19,Unspecified,AUSTRALIA,2020-12-06,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2020-12-07,World Health Organization COVID-19 Dashboard,9.0
COVID-19,Unspecified,AUSTRALIA,2020-12-08,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2020-12-09,World Health Organization COVID-19 Dashboard,15.0
COVID-19,Unspecified,AUSTRALIA,2020-12-10,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2020-12-11,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2020-12-12,World Health Organization COVID-19 Dashboard,12.0
COVID-19,Unspecified,AUSTRALIA,2020-12-13,World Health Organization COVID-19 Dashboard,13.0
COVID-19,Unspecified,AUSTRALIA,2020-12-14,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2020-12-15,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2020-12-16,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2020-12-17,World Health Organization COVID-19 Dashboard,12.0
COVID-19,Unspecified,AUSTRALIA,2020-12-18,World Health Organization COVID-19 Dashboard,13.0
COVID-19,Unspecified,AUSTRALIA,2020-12-19,World Health Organization COVID-19 Dashboard,22.0
COVID-19,Unspecified,AUSTRALIA,2020-12-20,World Health Organization COVID-19 Dashboard,34.0
COVID-19,Unspecified,AUSTRALIA,2020-12-21,World Health Organization COVID-19 Dashboard,43.0
COVID-19,Unspecified,AUSTRALIA,2020-12-22,World Health Organization COVID-19 Dashboard,27.0
COVID-19,Unspecified,AUSTRALIA,2020-12-23,World Health Organization COVID-19 Dashboard,21.0
COVID-19,Unspecified,AUSTRALIA,2020-12-24,World Health Organization COVID-19 Dashboard,19.0
COVID-19,Unspecified,AUSTRALIA,2020-12-25,World Health Organization COVID-19 Dashboard,24.0
COVID-19,Unspecified,AUSTRALIA,2020-12-26,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,AUSTRALIA,2020-12-27,World Health Organization COVID-19 Dashboard,34.0
COVID-19,Unspecified,AUSTRALIA,2020-12-28,World Health Organization COVID-19 Dashboard,16.0
COVID-19,Unspecified,AUSTRALIA,2020-12-29,World Health Organization COVID-19 Dashboard,25.0
COVID-19,Unspecified,AUSTRALIA,2020-12-30,World Health Organization COVID-19 Dashboard,13.0
COVID-19,Unspecified,AUSTRALIA,2020-12-31,World Health Organization COVID-19 Dashboard,31.0
COVID-19,Unspecified,AUSTRALIA,2021-01-01,World Health Organization COVID-19 Dashboard,27.0
COVID-19,Unspecified,AUSTRALIA,2021-01-02,World Health Organization COVID-19 Dashboard,19.0
COVID-19,Unspecified,AUSTRALIA,2021-01-03,World Health Organization COVID-19 Dashboard,35.0
COVID-19,Unspecified,AUSTRALIA,2021-01-04,World Health Organization COVID-19 Dashboard,21.0
COVID-19,Unspecified,AUSTRALIA,2021-01-05,World Health Organization COVID-19 Dashboard,21.0
COVID-19,Unspecified,AUSTRALIA,2021-01-06,World Health Organization COVID-19 Dashboard,15.0
COVID-19,Unspecified,AUSTRALIA,2021-01-07,World Health Organization COVID-19 Dashboard,17.0
COVID-19,Unspecified,AUSTRALIA,2021-01-08,World Health Organization COVID-19 Dashboard,11.0
COVID-19,Unspecified,AUSTRALIA,2021-01-09,World Health Organization COVID-19 Dashboard,24.0
COVID-19,Unspecified,AUSTRALIA,2021-01-10,World Health Organization COVID-19 Dashboard,11.0
COVID-19,Unspecified,AUSTRALIA,2021-01-11,World Health Organization COVID-19 Dashboard,13.0
COVID-19,Unspecified,AUSTRALIA,2021-01-12,World Health Organization COVID-19 Dashboard,19.0
COVID-19,Unspecified,AUSTRALIA,2021-01-13,World Health Organization COVID-19 Dashboard,20.0
COVID-19,Unspecified,AUSTRALIA,2021-01-14,World Health Organization COVID-19 Dashboard,16.0
COVID-19,Unspecified,AUSTRALIA,2021-01-15,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-01-16,World Health Organization COVID-19 Dashboard,11.0
COVID-19,Unspecified,AUSTRALIA,2021-01-17,World Health Organization COVID-19 Dashboard,20.0
COVID-19,Unspecified,AUSTRALIA,2021-01-18,World Health Organization COVID-19 Dashboard,19.0
COVID-19,Unspecified,AUSTRALIA,2021-01-19,World Health Organization COVID-19 Dashboard,13.0
COVID-19,Unspecified,AUSTRALIA,2021-01-20,World Health Organization COVID-19 Dashboard,9.0
COVID-19,Unspecified,AUSTRALIA,2021-01-21,World Health Organization COVID-19 Dashboard,10.0
COVID-19,Unspecified,AUSTRALIA,2021-01-22,World Health Organization COVID-19 Dashboard,10.0
COVID-19,Unspecified,AUSTRALIA,2021-01-23,World Health Organization COVID-19 Dashboard,5.0
COVID-19,Unspecified,AUSTRALIA,2021-01-24,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2021-01-25,World Health Organization COVID-19 Dashboard,5.0
COVID-19,Unspecified,AUSTRALIA,2021-01-26,World Health Organization COVID-19 Dashboard,11.0
COVID-19,Unspecified,AUSTRALIA,2021-01-27,World Health Organization COVID-19 Dashboard,3.0
COVID-19,Unspecified,AUSTRALIA,2021-01-28,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2021-01-29,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-01-30,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2021-01-31,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2021-02-01,World Health Organization COVID-19 Dashboard,5.0
COVID-19,Unspecified,AUSTRALIA,2021-02-02,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2021-02-03,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2021-02-04,World Health Organization COVID-19 Dashboard,5.0
COVID-19,Unspecified,AUSTRALIA,2021-02-05,World Health Organization COVID-19 Dashboard,9.0
COVID-19,Unspecified,AUSTRALIA,2021-02-06,World Health Organization COVID-19 Dashboard,4.0
COVID-19,Unspecified,AUSTRALIA,2021-02-07,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2021-02-08,World Health Organization COVID-19 Dashboard,2.0
COVID-19,Unspecified,AUSTRALIA,2021-02-09,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2021-02-10,World Health Organization COVID-19 Dashboard,3.0
COVID-19,Unspecified,AUSTRALIA,2021-02-11,World Health Organization COVID-19 Dashboard,11.0
COVID-19,Unspecified,AUSTRALIA,2021-02-12,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-02-13,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2021-02-14,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2021-02-15,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2021-02-16,World Health Organization COVID-19 Dashboard,2.0
COVID-19,Unspecified,AUSTRALIA,2021-02-17,World Health Organization COVID-19 Dashboard,5.0
COVID-19,Unspecified,AUSTRALIA,2021-02-18,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2021-02-19,World Health Organization COVID-19 Dashboard,1.0
COVID-19,Unspecified,AUSTRALIA,2021-02-20,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2021-02-21,World Health Organization COVID-19 Dashboard,2.0
COVID-19,Unspecified,AUSTRALIA,2021-02-22,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2021-02-23,World Health Organization COVID-19 Dashboard,4.0
COVID-19,Unspecified,AUSTRALIA,2021-02-24,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2021-02-25,World Health Organization COVID-19 Dashboard,2.0
COVID-19,Unspecified,AUSTRALIA,2021-02-26,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-02-27,World Health Organization COVID-19 Dashboard,11.0
COVID-19,Unspecified,AUSTRALIA,2021-02-28,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2021-03-01,World Health Organization COVID-19 Dashboard,5.0
COVID-19,Unspecified,AUSTRALIA,2021-03-02,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-03-03,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-03-04,World Health Organization COVID-19 Dashboard,10.0
COVID-19,Unspecified,AUSTRALIA,2021-03-05,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2021-03-06,World Health Organization COVID-19 Dashboard,18.0
COVID-19,Unspecified,AUSTRALIA,2021-03-07,World Health Organization COVID-19 Dashboard,10.0
COVID-19,Unspecified,AUSTRALIA,2021-03-08,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2021-03-09,World Health Organization COVID-19 Dashboard,9.0
COVID-19,Unspecified,AUSTRALIA,2021-03-10,World Health Organization COVID-19 Dashboard,15.0
COVID-19,Unspecified,AUSTRALIA,2021-03-11,World Health Organization COVID-19 Dashboard,14.0
COVID-19,Unspecified,AUSTRALIA,2021-03-12,World Health Organization COVID-19 Dashboard,15.0
COVID-19,Unspecified,AUSTRALIA,2021-03-13,World Health Organization COVID-19 Dashboard,12.0
COVID-19,Unspecified,AUSTRALIA,2021-03-14,World Health Organization COVID-19 Dashboard,10.0
COVID-19,Unspecified,AUSTRALIA,2021-03-15,World Health Organization COVID-19 Dashboard,5.0
COVID-19,Unspecified,AUSTRALIA,2021-03-16,World Health Organization COVID-19 Dashboard,13.0
COVID-19,Unspecified,AUSTRALIA,2021-03-17,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2021-03-18,World Health Organization COVID-19 Dashboard,16.0
COVID-19,Unspecified,AUSTRALIA,2021-03-19,World Health Organization COVID-19 Dashboard,13.0
COVID-19,Unspecified,AUSTRALIA,2021-03-20,World Health Organization COVID-19 Dashboard,17.0
COVID-19,Unspecified,AUSTRALIA,2021-03-21,World Health Organization COVID-19 Dashboard,9.0
COVID-19,Unspecified,AUSTRALIA,2021-03-22,World Health Organization COVID-19 Dashboard,4.0
COVID-19,Unspecified,AUSTRALIA,2021-03-23,World Health Organization COVID-19 Dashboard,10.0
COVID-19,Unspecified,AUSTRALIA,2021-03-24,World Health Organization COVID-19 Dashboard,5.0
COVID-19,Unspecified,AUSTRALIA,2021-03-25,World Health Organization COVID-19 Dashboard,9.0
COVID-19,Unspecified,AUSTRALIA,2021-03-26,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-03-27,World Health Organization COVID-19 Dashboard,12.0
COVID-19,Unspecified,AUSTRALIA,2021-03-28,World Health Organization COVID-19 Dashboard,12.0
COVID-19,Unspecified,AUSTRALIA,2021-03-29,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-03-30,World Health Organization COVID-19 Dashboard,18.0
COVID-19,Unspecified,AUSTRALIA,2021-03-31,World Health Organization COVID-19 Dashboard,18.0
COVID-19,Unspecified,AUSTRALIA,2021-04-01,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-04-02,World Health Organization COVID-19 Dashboard,18.0
COVID-19,Unspecified,AUSTRALIA,2021-04-03,World Health Organization COVID-19 Dashboard,13.0
COVID-19,Unspecified,AUSTRALIA,2021-04-04,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2021-04-05,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2021-04-06,World Health Organization COVID-19 Dashboard,9.0
COVID-19,Unspecified,AUSTRALIA,2021-04-07,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-04-08,World Health Organization COVID-19 Dashboard,14.0
COVID-19,Unspecified,AUSTRALIA,2021-04-09,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2021-04-10,World Health Organization COVID-19 Dashboard,5.0
COVID-19,Unspecified,AUSTRALIA,2021-04-11,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2021-04-12,World Health Organization COVID-19 Dashboard,9.0
COVID-19,Unspecified,AUSTRALIA,2021-04-13,World Health Organization COVID-19 Dashboard,14.0
COVID-19,Unspecified,AUSTRALIA,2021-04-14,World Health Organization COVID-19 Dashboard,18.0
COVID-19,Unspecified,AUSTRALIA,2021-04-15,World Health Organization COVID-19 Dashboard,14.0
COVID-19,Unspecified,AUSTRALIA,2021-04-16,World Health Organization COVID-19 Dashboard,18.0
COVID-19,Unspecified,AUSTRALIA,2021-04-17,World Health Organization COVID-19 Dashboard,15.0
COVID-19,Unspecified,AUSTRALIA,2021-04-18,World Health Organization COVID-19 Dashboard,21.0
COVID-19,Unspecified,AUSTRALIA,2021-04-19,World Health Organization COVID-19 Dashboard,14.0
COVID-19,Unspecified,AUSTRALIA,2021-04-20,World Health Organization COVID-19 Dashboard,24.0
COVID-19,Unspecified,AUSTRALIA,2021-04-21,World Health Organization COVID-19 Dashboard,16.0
COVID-19,Unspecified,AUSTRALIA,2021-04-22,World Health Organization COVID-19 Dashboard,19.0
COVID-19,Unspecified,AUSTRALIA,2021-04-23,World Health Organization COVID-19 Dashboard,24.0
COVID-19,Unspecified,AUSTRALIA,2021-04-24,World Health Organization COVID-19 Dashboard,37.0
COVID-19,Unspecified,AUSTRALIA,2021-04-25,World Health Organization COVID-19 Dashboard,19.0
COVID-19,Unspecified,AUSTRALIA,2021-04-26,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-04-27,World Health Organization COVID-19 Dashboard,29.0
COVID-19,Unspecified,AUSTRALIA,2021-04-28,World Health Organization COVID-19 Dashboard,30.0
COVID-19,Unspecified,AUSTRALIA,2021-04-29,World Health Organization COVID-19 Dashboard,24.0
COVID-19,Unspecified,AUSTRALIA,2021-04-30,World Health Organization COVID-19 Dashboard,30.0
COVID-19,Unspecified,AUSTRALIA,2021-05-01,World Health Organization COVID-19 Dashboard,22.0
COVID-19,Unspecified,AUSTRALIA,2021-05-02,World Health Organization COVID-19 Dashboard,11.0
COVID-19,Unspecified,AUSTRALIA,2021-05-03,World Health Organization COVID-19 Dashboard,14.0
COVID-19,Unspecified,AUSTRALIA,2021-05-04,World Health Organization COVID-19 Dashboard,15.0
COVID-19,Unspecified,AUSTRALIA,2021-05-05,World Health Organization COVID-19 Dashboard,11.0
COVID-19,Unspecified,AUSTRALIA,2021-05-06,World Health Organization COVID-19 Dashboard,13.0
COVID-19,Unspecified,AUSTRALIA,2021-05-07,World Health Organization COVID-19 Dashboard,21.0
COVID-19,Unspecified,AUSTRALIA,2021-05-08,World Health Organization COVID-19 Dashboard,11.0
COVID-19,Unspecified,AUSTRALIA,2021-05-09,World Health Organization COVID-19 Dashboard,9.0
COVID-19,Unspecified,AUSTRALIA,2021-05-10,World Health Organization COVID-19 Dashboard,17.0
COVID-19,Unspecified,AUSTRALIA,2021-05-11,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-05-12,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-05-13,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-05-14,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-05-15,World Health Organization COVID-19 Dashboard,2.0
COVID-19,Unspecified,AUSTRALIA,2021-05-16,World Health Organization COVID-19 Dashboard,10.0
COVID-19,Unspecified,AUSTRALIA,2021-05-17,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-05-18,World Health Organization COVID-19 Dashboard,3.0
COVID-19,Unspecified,AUSTRALIA,2021-05-19,World Health Organization COVID-19 Dashboard,10.0
COVID-19,Unspecified,AUSTRALIA,2021-05-20,World Health Organization COVID-19 Dashboard,3.0
COVID-19,Unspecified,AUSTRALIA,2021-05-21,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2021-05-22,World Health Organization COVID-19 Dashboard,3.0
COVID-19,Unspecified,AUSTRALIA,2021-05-23,World Health Organization COVID-19 Dashboard,4.0
COVID-19,Unspecified,AUSTRALIA,2021-05-24,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2021-05-25,World Health Organization COVID-19 Dashboard,10.0
COVID-19,Unspecified,AUSTRALIA,2021-05-26,World Health Organization COVID-19 Dashboard,9.0
COVID-19,Unspecified,AUSTRALIA,2021-05-27,World Health Organization COVID-19 Dashboard,18.0
COVID-19,Unspecified,AUSTRALIA,2021-05-28,World Health Organization COVID-19 Dashboard,15.0
COVID-19,Unspecified,AUSTRALIA,2021-05-29,World Health Organization COVID-19 Dashboard,10.0
COVID-19,Unspecified,AUSTRALIA,2021-05-30,World Health Organization COVID-19 Dashboard,10.0
COVID-19,Unspecified,AUSTRALIA,2021-05-31,World Health Organization COVID-19 Dashboard,15.0
COVID-19,Unspecified,AUSTRALIA,2021-06-01,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-06-02,World Health Organization COVID-19 Dashboard,12.0
COVID-19,Unspecified,AUSTRALIA,2021-06-03,World Health Organization COVID-19 Dashboard,12.0
COVID-19,Unspecified,AUSTRALIA,2021-06-04,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,AUSTRALIA,2021-06-05,World Health Organization COVID-19 Dashboard,13.0
COVID-19,Unspecified,AUSTRALIA,2021-06-06,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-06-07,World Health Organization COVID-19 Dashboard,17.0
COVID-19,Unspecified,AUSTRALIA,2021-06-08,World Health Organization COVID-19 Dashboard,20.0
COVID-19,Unspecified,AUSTRALIA,2021-06-09,World Health Organization COVID-19 Dashboard,9.0
COVID-19,Unspecified,AUSTRALIA,2021-06-10,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,AUSTRALIA,2021-06-11,World Health Organization COVID-19 Dashboard,16.0
COVID-19,Unspecified,AUSTRALIA,2021-06-12,World Health Organization COVID-19 Dashboard,3.0
COVID-19,Unspecified,AUSTRALIA,2021-06-13,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-06-14,World Health Organization COVID-19 Dashboard,11.0
COVID-19,Unspecified,AUSTRALIA,2021-06-15,World Health Organization COVID-19 Dashboard,14.0
COVID-19,Unspecified,AUSTRALIA,2021-06-16,World Health Organization COVID-19 Dashboard,12.0
COVID-19,Unspecified,AUSTRALIA,2021-06-17,World Health Organization COVID-19 Dashboard,17.0
COVID-19,Unspecified,AUSTRALIA,2021-06-18,World Health Organization COVID-19 Dashboard,11.0
COVID-19,Unspecified,AUSTRALIA,2021-06-19,World Health Organization COVID-19 Dashboard,11.0
COVID-19,Unspecified,AUSTRALIA,2021-06-20,World Health Organization COVID-19 Dashboard,10.0
COVID-19,Unspecified,AUSTRALIA,2021-06-21,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,AUSTRALIA,2021-06-22,World Health Organization COVID-19 Dashboard,25.0
COVID-19,Unspecified,AUSTRALIA,2021-06-23,World Health Organization COVID-19 Dashboard,10.0
COVID-19,Unspecified,AUSTRALIA,2021-06-24,World Health Organization COVID-19 Dashboard,12.0
COVID-19,Unspecified,AUSTRALIA,2021-06-25,World Health Organization COVID-19 Dashboard,30.0
COVID-19,Unspecified,AUSTRALIA,2021-06-26,World Health Organization COVID-19 Dashboard,14.0
COVID-19,Unspecified,AUSTRALIA,2021-06-27,World Health Organization COVID-19 Dashboard,35.0
COVID-19,Unspecified,AUSTRALIA,2021-06-28,World Health Organization COVID-19 Dashboard,42.0
COVID-19,Unspecified,AUSTRALIA,2021-06-29,World Health Organization COVID-19 Dashboard,29.0
COVID-19,Unspecified,AUSTRALIA,2021-06-30,World Health Organization COVID-19 Dashboard,34.0
COVID-19,Unspecified,AUSTRALIA,2021-07-01,World Health Organization COVID-19 Dashboard,48.0
COVID-19,Unspecified,AUSTRALIA,2021-07-02,World Health Organization COVID-19 Dashboard,33.0
COVID-19,Unspecified,AUSTRALIA,2021-07-03,World Health Organization COVID-19 Dashboard,42.0
COVID-19,Unspecified,AUSTRALIA,2021-07-04,World Health Organization COVID-19 Dashboard,49.0
COVID-19,Unspecified,AUSTRALIA,2021-07-05,World Health Organization COVID-19 Dashboard,23.0
COVID-19,Unspecified,AUSTRALIA,2021-07-06,World Health Organization COVID-19 Dashboard,46.0
COVID-19,Unspecified,AUSTRALIA,2021-07-07,World Health Organization COVID-19 Dashboard,29.0
COVID-19,Unspecified,AUSTRALIA,2021-07-08,World Health Organization COVID-19 Dashboard,29.0
COVID-19,Unspecified,AUSTRALIA,2021-07-09,World Health Organization COVID-19 Dashboard,44.0
COVID-19,Unspecified,AUSTRALIA,2021-07-10,World Health Organization COVID-19 Dashboard,50.0
COVID-19,Unspecified,AUSTRALIA,2021-07-11,World Health Organization COVID-19 Dashboard,62.0
COVID-19,Unspecified,AUSTRALIA,2021-07-12,World Health Organization COVID-19 Dashboard,86.0
COVID-19,Unspecified,AUSTRALIA,2021-07-13,World Health Organization COVID-19 Dashboard,121.0
